word,Late_Edmund_Burke,Late_Fanny_Burney,Late_Edward_Gibbon,Late_Oliver_Goldsmith,Shakespeare1,Early_Francis_Bacon,Shakespeare2,Early_Christopher_Marlowe,Shakespeare3,Shakespeare4,Late_Samuel_Johnson,Shakespeare5,Early_Edmund_Spenser,Early_Ben_Jonson,Early_John_Donne
actors,1.7650069717775385e-05,2.8060723405449393e-05,0.0,4.600239212439047e-05,0.00020563438206868187,9.388128711244632e-05,0.0,0.00028585040495474035,9.805844283192783e-05,0.0,0.00012156576707999027,0.00015770383220312253,0.0,0.0002294630564479119,0.0
acts,0.0014826058562931324,0.00011224289362179757,0.00013099121048977614,9.200478424878094e-05,0.0,0.00016429225244678105,0.0,0.0,9.805844283192783e-05,0.00010349824052991099,0.0006078288353999514,0.00015770383220312253,0.0,4.5892611289582376e-05,0.00038989394884591394
actsand,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acttaxes,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
actual,0.00014120055774220308,0.00019642506383814575,9.169384734284329e-05,0.0,0.0,0.00014082193066866948,0.0,0.0,9.805844283192783e-05,0.0,0.0,0.0,0.0,0.0001835704451583295,0.0002729257641921397
actuated,1.7650069717775385e-05,2.8060723405449393e-05,0.00018338769468568658,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acute,5.2950209153326155e-05,2.8060723405449393e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012156576707999027,0.0,0.0,4.5892611289582376e-05,0.0
adapt,3.530013943555077e-05,0.0,1.3099121048977614e-05,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.0
adapted,7.060027887110154e-05,8.418217021634818e-05,0.00023578417888159704,0.0001380071763731714,0.0,0.0001173516088905579,0.0,0.0,0.0,0.0,0.00012156576707999027,0.0,0.0,9.178522257916475e-05,0.0
add,0.00031770125491995693,0.00016836434043269636,0.00017028857363670898,0.00018400956849756188,0.0,0.0004928767573403432,8.517887563884156e-05,9.528346831824679e-05,9.805844283192783e-05,0.00010349824052991099,0.0006078288353999514,0.0,0.0,0.00013767783386874714,0.00015595757953836556
adding,1.7650069717775385e-05,0.00014030361702724697,1.3099121048977614e-05,0.0003220167448707333,0.0,7.041096533433474e-05,0.0,0.0,0.0,0.0,0.00012156576707999027,0.0,0.0,9.178522257916475e-05,0.0
addington,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
addition,5.2950209153326155e-05,2.8060723405449393e-05,0.0,9.200478424878094e-05,0.00010281719103434094,0.0001173516088905579,0.00042589437819420784,0.0,0.0,0.0,0.00024313153415998054,0.00023655574830468382,0.0,4.5892611289582376e-05,0.0002729257641921397
additional,7.060027887110154e-05,5.6121446810898786e-05,0.00013099121048977614,4.600239212439047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.0
address,0.00033535132463773234,0.0005331537447035385,5.2396484195910455e-05,0.00023001196062195234,0.0,0.0001173516088905579,8.517887563884156e-05,0.0,0.0,0.00010349824052991099,0.0,7.885191610156126e-05,0.0,9.178522257916475e-05,0.0
addressed,8.825034858887692e-05,0.0003647894042708421,0.00011789208944079852,0.0001380071763731714,0.0,4.694064355622316e-05,0.0,0.0,9.805844283192783e-05,0.0,0.0,0.0,0.0,9.178522257916475e-05,0.0
addressers,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
addresses,0.00017650069717775385,0.00016836434043269636,5.2396484195910455e-05,0.00023001196062195234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
addressing,1.7650069717775385e-05,0.00022448578724359514,1.3099121048977614e-05,4.600239212439047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
addressreject,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adds,1.7650069717775385e-05,0.0,0.0,9.200478424878094e-05,0.00020563438206868187,4.694064355622316e-05,0.0,0.0,9.805844283192783e-05,0.00010349824052991099,0.0,0.0,0.0,4.5892611289582376e-05,7.797878976918278e-05
adduced,1.7650069717775385e-05,0.0,1.3099121048977614e-05,0.0,0.0,0.0,0.0,9.528346831824679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adequate,0.00015885062745997846,5.6121446810898786e-05,0.00015718945258773136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012156576707999027,0.0,0.0,0.0,0.0
adhere,7.060027887110154e-05,8.418217021634818e-05,1.3099121048977614e-05,0.0,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.00012156576707999027,0.0,0.0,0.0,3.898939488459139e-05
adhered,3.530013943555077e-05,2.8060723405449393e-05,7.859472629386568e-05,0.0,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.898939488459139e-05
adherence,0.00010590041830665231,0.0,2.6198242097955228e-05,4.600239212439047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00012156576707999027,0.0,0.0,4.5892611289582376e-05,3.898939488459139e-05
adhering,3.530013943555077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adjacent,3.530013943555077e-05,0.0,0.00023578417888159704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adjourned,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adjournment,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adjudged,5.2950209153326155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adjures,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adjust,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adjusted,5.2950209153326155e-05,2.8060723405449393e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adjustment,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
administer,3.530013943555077e-05,2.8060723405449393e-05,6.549560524488807e-05,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,7.797878976918278e-05
administered,8.825034858887692e-05,0.0,7.859472629386568e-05,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
administering,1.7650069717775385e-05,0.0,0.0,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
administration,0.0012531549499620524,0.0,0.0008907402313304778,0.0,0.0,9.388128711244632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.0
administrations,5.2950209153326155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
admirable,1.7650069717775385e-05,0.00016836434043269636,3.929736314693284e-05,4.600239212439047e-05,0.0,0.00016429225244678105,8.517887563884156e-05,0.0,0.0,0.00010349824052991099,0.0,7.885191610156126e-05,0.0,0.0002753556677374943,0.0
admirably,1.7650069717775385e-05,5.6121446810898786e-05,2.6198242097955228e-05,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.178522257916475e-05,0.0
admiralty,0.00015885062745997846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
admiration,0.00010590041830665231,0.0007576395319471336,0.00011789208944079852,4.600239212439047e-05,0.00010281719103434094,0.00030511418311545053,8.517887563884156e-05,0.0,0.0,0.00010349824052991099,0.0,0.00023655574830468382,9.583133684714902e-05,9.178522257916475e-05,7.797878976918278e-05
admire,1.7650069717775385e-05,0.00016836434043269636,7.859472629386568e-05,4.600239212439047e-05,0.00010281719103434094,0.0001173516088905579,0.0,0.0,0.0,0.0,0.00012156576707999027,0.0,0.00019166267369429804,0.00013767783386874714,0.0
admirers,1.7650069717775385e-05,8.418217021634818e-05,0.0,0.0,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.00024313153415998054,0.0,0.0,0.0,3.898939488459139e-05
admissible,5.2950209153326155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
admission,0.00010590041830665231,0.00011224289362179757,6.549560524488807e-05,0.0,0.0,4.694064355622316e-05,0.0,9.528346831824679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00011696818465377417
admit,0.0005824523006865877,0.00011224289362179757,9.169384734284329e-05,0.0001380071763731714,0.00010281719103434094,0.00014082193066866948,0.0,0.00028585040495474035,0.0,0.0,0.0,0.00015770383220312253,0.0,0.0,0.0002729257641921397
admits,5.2950209153326155e-05,0.0,1.3099121048977614e-05,0.0,0.0,7.041096533433474e-05,0.0,0.0,0.0,0.0,0.00024313153415998054,0.0,0.0,0.0,3.898939488459139e-05
admitted,0.0003530013943555077,0.0002525465106490445,0.0003798745104203508,0.00018400956849756188,0.0,0.0002112328960030042,0.0,0.00019056693663649358,9.805844283192783e-05,0.0,0.00036469730123997083,0.0,0.0,4.5892611289582376e-05,0.00011696818465377417
admitting,1.7650069717775385e-05,0.0,6.549560524488807e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.898939488459139e-05
admonition,5.2950209153326155e-05,5.6121446810898786e-05,1.3099121048977614e-05,4.600239212439047e-05,0.0,0.00016429225244678105,0.0,9.528346831824679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
admonitions,7.060027887110154e-05,0.00011224289362179757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012156576707999027,0.0,0.0,0.0,0.0
adopt,5.2950209153326155e-05,0.0,0.00018338769468568658,0.0,0.0,0.0,0.0,9.528346831824679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adoption,1.7650069717775385e-05,5.6121446810898786e-05,0.00010479296839182091,0.0,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,7.885191610156126e-05,0.0,0.0,0.00011696818465377417
adored,1.7650069717775385e-05,0.0,0.00015718945258773136,0.0,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adoredobliged,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adorn,3.530013943555077e-05,0.0,7.859472629386568e-05,4.600239212439047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028749401054144706,4.5892611289582376e-05,0.0
adorned,1.7650069717775385e-05,0.0,0.0002619824209795523,0.0,0.0,7.041096533433474e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00028749401054144706,0.0,0.0
adorns,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010349824052991099,0.0,0.0,0.0,0.0,0.0
adulation,1.7650069717775385e-05,0.0,2.6198242097955228e-05,9.200478424878094e-05,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adult,3.530013943555077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adulterous,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advance,7.060027887110154e-05,0.00014030361702724697,9.169384734284329e-05,4.600239212439047e-05,0.00020563438206868187,7.041096533433474e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003833253473885961,0.0004130335016062414,0.0
advanced,7.060027887110154e-05,0.0005892751915144372,0.0004977665998611493,4.600239212439047e-05,0.00010281719103434094,0.00016429225244678105,0.0,0.0,0.0,0.0,0.0006078288353999514,0.0,0.0,9.178522257916475e-05,0.0
advances,1.7650069717775385e-05,2.8060723405449393e-05,5.2396484195910455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036469730123997083,7.885191610156126e-05,0.0,4.5892611289582376e-05,0.0
advancing,1.7650069717775385e-05,0.0003367286808653927,0.00014409033153875374,4.600239212439047e-05,0.00010281719103434094,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,7.885191610156126e-05,0.0,9.178522257916475e-05,0.0
advantage,0.0008119032070176678,0.0003647894042708421,0.00034057714727341796,0.00046002392124390467,0.00020563438206868187,0.0003520548266716737,8.517887563884156e-05,0.00028585040495474035,9.805844283192783e-05,0.0,0.00012156576707999027,7.885191610156126e-05,0.0,9.178522257916475e-05,0.0002729257641921397
advantageno,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advantageous,0.00010590041830665231,2.8060723405449393e-05,0.0001964868157346642,4.600239212439047e-05,0.00010281719103434094,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advantages,0.00030005118520218157,2.8060723405449393e-05,0.00041917187356728364,0.00023001196062195234,0.0,0.0001173516088905579,8.517887563884156e-05,0.0,9.805844283192783e-05,0.0,0.00024313153415998054,0.0,0.0,0.0,0.0
adventitious,1.7650069717775385e-05,0.0,0.0,4.600239212439047e-05,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.00036469730123997083,0.0,0.0,0.0,0.0
adventure,5.2950209153326155e-05,8.418217021634818e-05,1.3099121048977614e-05,9.200478424878094e-05,0.00010281719103434094,4.694064355622316e-05,0.0,9.528346831824679e-05,9.805844283192783e-05,0.00041399296211964395,0.00024313153415998054,0.0,0.0,0.0,0.0
adventurer,1.7650069717775385e-05,5.6121446810898786e-05,1.3099121048977614e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024313153415998054,0.0,0.0,0.0,0.0
adventurers,1.7650069717775385e-05,0.0,3.929736314693284e-05,4.600239212439047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adventures,3.530013943555077e-05,0.0,5.2396484195910455e-05,0.00018400956849756188,0.0,7.041096533433474e-05,0.0,0.0,9.805844283192783e-05,0.0,0.0004862630683199611,0.0,0.0,0.0,0.0
adversaries,0.00010590041830665231,0.0,6.549560524488807e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,3.898939488459139e-05
adversary,3.530013943555077e-05,0.0,9.169384734284329e-05,0.0,0.0,0.0,0.00017035775127768313,0.0,9.805844283192783e-05,0.0,0.0,0.0,0.0,0.00013767783386874714,3.898939488459139e-05
adverse,0.0002471009760488554,0.0,1.3099121048977614e-05,0.0,0.0,9.388128711244632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.0
advert,5.2950209153326155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adverted,3.530013943555077e-05,0.0,0.0,4.600239212439047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adverting,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advertise,1.7650069717775385e-05,0.0,0.0,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.0
advertisement,1.7650069717775385e-05,2.8060723405449393e-05,0.0,0.0001380071763731714,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.178522257916475e-05,0.0
advice,0.00015885062745997846,0.0008418217021634817,0.00014409033153875374,0.000782040666114638,0.00020563438206868187,0.0003285845048935621,8.517887563884156e-05,0.0,0.0,0.00020699648105982198,0.0,0.00023655574830468382,9.583133684714902e-05,4.5892611289582376e-05,3.898939488459139e-05
advices,1.7650069717775385e-05,0.0,0.0,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advisable,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advise,1.7650069717775385e-05,8.418217021634818e-05,0.0,0.00018400956849756188,0.00010281719103434094,4.694064355622316e-05,0.00042589437819420784,0.0,0.0,0.00010349824052991099,0.0,7.885191610156126e-05,9.583133684714902e-05,9.178522257916475e-05,3.898939488459139e-05
advised,7.060027887110154e-05,8.418217021634818e-05,2.6198242097955228e-05,9.200478424878094e-05,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.583133684714902e-05,4.5892611289582376e-05,7.797878976918278e-05
advisedly,1.7650069717775385e-05,0.0,0.0,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advisedlythe,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advisers,0.00014120055774220308,0.0,0.0,9.200478424878094e-05,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advising,1.7650069717775385e-05,0.0,0.0,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advocate,0.00015885062745997846,5.6121446810898786e-05,2.6198242097955228e-05,0.0,0.00010281719103434094,2.347032177811158e-05,0.0,0.0,0.0,0.000310494721589733,0.0,0.0,0.0,0.0,3.898939488459139e-05
advocates,7.060027887110154e-05,0.0,3.929736314693284e-05,4.600239212439047e-05,0.0,9.388128711244632e-05,0.0,0.0,0.0,0.00010349824052991099,0.0,0.0,0.0,0.0,0.0
affair,0.00014120055774220308,0.0006453966383253361,0.0,0.0003220167448707333,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.00010349824052991099,0.0,0.00023655574830468382,0.0,0.00013767783386874714,0.0
affairs,0.0013237552288331538,0.0013188540000561215,0.00010479296839182091,9.200478424878094e-05,0.0,0.0005632877226746779,8.517887563884156e-05,9.528346831824679e-05,0.00019611688566385565,0.000620989443179466,0.00012156576707999027,7.885191610156126e-05,9.583133684714902e-05,4.5892611289582376e-05,0.0
affect,0.00031770125491995693,5.6121446810898786e-05,5.2396484195910455e-05,0.0,0.0,0.0002112328960030042,8.517887563884156e-05,0.0,0.0,0.0,0.0,0.0,9.583133684714902e-05,0.00013767783386874714,0.00011696818465377417
affectation,1.7650069717775385e-05,0.00011224289362179757,1.3099121048977614e-05,0.0,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.00036469730123997083,7.885191610156126e-05,0.0,0.0,3.898939488459139e-05
affection,0.00044125174294438465,0.0004489715744871903,0.00020958593678364182,0.00018400956849756188,0.00010281719103434094,0.0005867580444527895,0.0002555366269165247,9.528346831824679e-05,0.0,0.000620989443179466,0.0004862630683199611,0.00031540766440624505,9.583133684714902e-05,9.178522257916475e-05,0.0002729257641921397
affectionate,3.530013943555077e-05,0.00014030361702724697,7.859472629386568e-05,0.0,0.0,4.694064355622316e-05,8.517887563884156e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.178522257916475e-05,0.0
affections,5.2950209153326155e-05,0.00014030361702724697,0.00015718945258773136,0.0005520287054926856,0.00030845157310302283,0.0004694064355622316,0.0,9.528346831824679e-05,0.0,0.00010349824052991099,0.0,7.885191610156126e-05,0.0,0.0002753556677374943,0.00038989394884591394
affiance,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
affidavits,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
affinity,1.7650069717775385e-05,0.0,9.169384734284329e-05,4.600239212439047e-05,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
affirm,8.825034858887692e-05,2.8060723405449393e-05,3.929736314693284e-05,0.0,0.0,7.041096533433474e-05,8.517887563884156e-05,9.528346831824679e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.898939488459139e-05
affirmative,3.530013943555077e-05,8.418217021634818e-05,1.3099121048977614e-05,9.200478424878094e-05,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
affirmed,3.530013943555077e-05,2.8060723405449393e-05,5.2396484195910455e-05,4.600239212439047e-05,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.00012156576707999027,0.0,0.0,0.0,0.00011696818465377417
affirming,1.7650069717775385e-05,2.8060723405449393e-05,0.0,4.600239212439047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
affirms,1.7650069717775385e-05,0.0,2.6198242097955228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012156576707999027,0.0,0.0,0.0,0.0
afflicted,1.7650069717775385e-05,8.418217021634818e-05,0.00022268505783261944,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.797878976918278e-05
afflicting,1.7650069717775385e-05,0.0,0.0,0.0,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afford,0.00015885062745997846,0.00022448578724359514,0.00015718945258773136,0.0001380071763731714,0.0,0.00014082193066866948,0.0,0.00019056693663649358,0.0,0.00010349824052991099,0.0,0.0,0.0,0.0,0.0004678727386150967
afforded,3.530013943555077e-05,0.00028060723405449393,0.00018338769468568658,0.0,0.0,9.388128711244632e-05,0.0,9.528346831824679e-05,0.0,0.0,0.0004862630683199611,0.0,0.0,4.5892611289582376e-05,0.0006238303181534623
affording,1.7650069717775385e-05,2.8060723405449393e-05,0.0,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011696818465377417
affords,7.060027887110154e-05,2.8060723405449393e-05,2.6198242097955228e-05,4.600239212439047e-05,0.0,7.041096533433474e-05,0.0,0.0,0.0,0.0,0.00024313153415998054,0.0,0.0,0.0,7.797878976918278e-05
affront,5.2950209153326155e-05,8.418217021634818e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010349824052991099,0.0,7.885191610156126e-05,0.0,0.00013767783386874714,0.0
aforesaid,5.2950209153326155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.583133684714902e-05,0.0,0.0
afraid,0.00033535132463773234,0.0003086679574599433,3.929736314693284e-05,0.0002760143527463428,0.00030845157310302283,7.041096533433474e-05,0.0,9.528346831824679e-05,0.0003922337713277113,0.0,0.0004862630683199611,7.885191610156126e-05,0.00019166267369429804,0.0001835704451583295,0.000896756082345602
africa,7.060027887110154e-05,0.0,0.0007728481418896792,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
african,3.530013943555077e-05,0.0,0.00014409033153875374,0.0,0.00010281719103434094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
afternoon,1.7650069717775385e-05,8.418217021634818e-05,0.0,4.600239212439047e-05,0.00010281719103434094,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,7.885191610156126e-05,0.0,0.0001835704451583295,0.0
age,0.00033535132463773234,0.0005892751915144372,0.0022268505783261945,0.0007360382739902475,0.00041126876413736374,0.0013612786631304716,0.0010221465076660989,0.0006669842782277274,9.805844283192783e-05,0.000724487683709377,0.002674446875759786,0.0007096672449140514,0.0011499760421657883,0.0004589261128958238,0.001013724266999376
agencies,1.7650069717775385e-05,0.0,1.3099121048977614e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agency,1.7650069717775385e-05,0.0,0.0,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.00036469730123997083,0.0,0.0,4.5892611289582376e-05,0.0
agent,7.060027887110154e-05,0.00022448578724359514,0.0,4.600239212439047e-05,0.0,0.0,0.0,9.528346831824679e-05,0.0,0.00010349824052991099,0.00036469730123997083,0.0,0.0,9.178522257916475e-05,3.898939488459139e-05
agents,0.00028240111548440616,0.0,2.6198242097955228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ages,0.00014120055774220308,5.6121446810898786e-05,0.0004977665998611493,4.600239212439047e-05,0.0,0.0005632877226746779,0.0,0.0,0.0,0.00020699648105982198,0.0006078288353999514,0.0,0.00019166267369429804,4.5892611289582376e-05,0.00011696818465377417
aggrandizing,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggravate,7.060027887110154e-05,0.0,1.3099121048977614e-05,0.0001380071763731714,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.00011696818465377417
aggravated,3.530013943555077e-05,0.0,9.169384734284329e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012156576707999027,0.0,0.0,0.0,3.898939488459139e-05
aggravates,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.898939488459139e-05
aggravation,3.530013943555077e-05,0.0,0.0,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.00012156576707999027,0.0,0.0,0.0,0.0
aggregate,3.530013943555077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agitate,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.0
agitated,3.530013943555077e-05,2.8060723405449393e-05,7.859472629386568e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024313153415998054,0.0,0.0,0.0,0.0
agitation,1.7650069717775385e-05,0.00011224289362179757,0.0,0.0,0.0,7.041096533433474e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.898939488459139e-05
agitations,1.7650069717775385e-05,0.0,0.0,4.600239212439047e-05,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agitatus,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agree,0.00022945090633108,8.418217021634818e-05,3.929736314693284e-05,0.0,0.0,9.388128711244632e-05,0.0,0.0,0.0002941753284957835,0.00010349824052991099,0.00024313153415998054,0.0,0.00028749401054144706,9.178522257916475e-05,0.0
